"","id_spotify","artists","name","release_date","year","acousticness","danceability","speechiness","tempo","valence","energy","instrumentalness","liveness","loudness","duration_ms","popularity","key","mode","explicit","top_500"
"1360",34772,"['Amália Rodrigues']","Ai ai ai, meu irmão","1952",1952,0.813,0.567,0.0586,125.551,0.797,0.328,0,0.225,-8.504,93947,1,9,1,0,FALSE
"1361",58892,"['The Turtles']","Happy Together","1967",1967,0.55,0.584,0.0328,120.175,0.588,0.367,1.38e-05,0.0818,-9.638,176293,74,6,0,0,FALSE
"1362",64400,"['Bill Evans Trio']","Waltz For Debby - Live At The Village Vanguard, New York / 1961 / Take 2","1961",1961,0.89,0.579,0.0412,88.809,0.531,0.223,0.848,0.105,-22.061,409640,46,5,1,0,FALSE
"1363",74478,"['Luther Vandross']","Dance With My Father - Radio Version","2003-06-10",2003,0.525,0.739,0.0378,80.958,0.231,0.341,1.1e-06,0.072,-9.971,266000,61,10,1,0,FALSE
"1364",21725,"['Faithless', 'Rollo Armstrong', 'Sister Bliss']","Insomnia","1996",1996,0.18,0.785,0.0356,127.003,0.262,0.579,0.543,0.168,-10.069,527240,56,7,1,0,FALSE
"1365",45637,"['Emancipator']","When I Go","2006-12-06",2006,0.892,0.423,0.0628,188.052,0.302,0.554,0.75,0.0568,-10.199,339840,42,9,0,0,FALSE
"1366",76320,"['Frank Sinatra']","The Very Thought Of You","1962-11",1962,0.796,0.215,0.0327,103.082,0.172,0.138,1.86e-05,0.23,-15.983,212000,31,7,1,0,FALSE
"1367",90983,"['Otis Redding']","My Lover's Prayer","1992-11-06",1992,0.847,0.688,0.0466,123.452,0.522,0.224,6.56e-05,0.3,-13.569,191053,46,9,1,0,FALSE
"1368",83247,"['Alice Cooper']","Billion Dollar Babies","1973",1973,0.00739,0.468,0.0634,90.714,0.714,0.663,0.0352,0.124,-11.714,223600,43,9,0,0,FALSE
"1369",110077,"['A. R. Ojha']","Na Lo Angrai Gori","1948-12-31",1948,0.995,0.829,0.401,118.508,0.741,0.169,0.000352,0.227,-9.22,184529,0,9,1,0,FALSE
"1370",45403,"['Tom Hanks']","The Polar Express","2004-11-02",2004,0.353,0.67,0.108,145.2,0.517,0.879,0,0.0988,-6.37,203227,40,10,0,0,FALSE
"1371",69457,"['Oscar Peterson']","John Hardy's Wife","1952-12-02",1952,0.991,0.553,0.0495,173.401,0.604,0.152,0.93,0.0885,-17.821,201000,10,0,1,0,FALSE
"1372",7782,"['Kris Kristofferson']","When I Loved Her","1971",1971,0.861,0.473,0.0297,78.133,0.322,0.144,1.14e-05,0.378,-19.628,182107,32,2,1,0,FALSE
"1373",73768,"['2Pac', 'Daz Dillinger', 'Method Man', 'Redman', 'Kurupt']","Got My Mind Made Up (ft. Dat Nigga Daz, Kurupt, Method Man, Redman)","1996",1996,0.0157,0.813,0.264,93.029,0.863,0.897,0.00106,0.0391,-4.592,312640,55,6,0,1,FALSE
"1374",44873,"['Choking Victim']","Fucked Reality","1999-03-30",1999,0.533,0.402,0.141,103.893,0.1,0.995,0,0.172,-1.344,148880,36,6,1,0,FALSE
"1375",39800,"['Xavier Rudd']","Messages","2005-01-01",2005,0.844,0.538,0.178,125.873,0.431,0.563,0.00964,0.106,-12.535,242427,51,1,1,0,FALSE
"1376",40360,"['Pete Seeger']","The Mail Boat","1951-01-01",1951,0.988,0.75,0.0511,101.167,0.457,0.0502,0.294,0.166,-27.188,74307,0,5,1,0,FALSE
"1377",10843,"['Saliva']","Rest In Pieces","2002-11-12",2002,0.122,0.404,0.0341,155.937,0.197,0.777,0,0.0772,-4.89,226733,42,1,1,0,FALSE
"1378",63822,"['Erroll Garner']","They Can't Take That Away from Me - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955","1955",1955,0.962,0.486,0.0363,102.119,0.289,0.295,0.951,0.79,-17.215,255693,22,6,1,0,FALSE
"1379",73712,"[""Oscar D'León""]","Detalles","1996-02-09",1996,0.184,0.724,0.0533,176.243,0.935,0.77,3.7e-05,0.243,-4.024,278872,61,4,1,0,FALSE
"1380",47524,"['Ray Barretto']","Espíritu Libre","1968-12-31",1968,0.133,0.436,0.0559,98.147,0.682,0.72,0.0176,0.125,-10.742,510093,22,5,0,0,FALSE
"1381",17259,"[""The O'Jays""]","Forever Mine","2008-06-10",2008,0.299,0.473,0.0684,177.413,0.54,0.411,0,0.136,-12.122,366293,42,7,0,0,FALSE
"1382",90149,"['Lindsey Buckingham']","Go Insane","1984-08-15",1984,0.0309,0.724,0.0314,111.362,0.942,0.665,2.36e-05,0.181,-12.048,185333,39,5,0,0,FALSE
"1383",26847,"['Depeche Mode']","Just Can't Get Enough - Live at Rose Bowl, Pasadena, CA, 18/6/1988","1989-03-13",1989,0.108,0.644,0.0406,128.091,0.971,0.951,0.0172,0.657,-9.867,241360,37,7,1,0,FALSE
"1384",85601,"['Megadeth']","Trust - Remastered 2004 / Remixed","1997-06-17",1997,0.00365,0.578,0.0509,132.038,0.306,0.775,0.102,0.196,-5.388,311533,54,5,1,0,FALSE
"1385",61749,"['Vince Gill']","Don't Let Our Love Start Slippin' Away","1995-01-01",1995,0.417,0.739,0.0308,113.234,0.663,0.717,0.000918,0.334,-9.568,223533,59,3,1,0,FALSE
"1386",106136,"['The Meters']","Art","1969",1969,0.000366,0.682,0.0392,119.614,0.967,0.821,0.905,0.251,-13.134,155107,29,11,0,0,FALSE
"1387",31927,"['Klara Rumyanova', 'Инструментальный ансамбль «Мелодия»']","Облака","1983-01-01",1983,0.0334,0.575,0.0478,124.618,0.649,0.297,0.000695,0.17,-13.792,158117,31,4,0,0,FALSE
"1388",5186,"['Howard Shore']","The Battle of the Pelennor Fields","2003-11-24",2003,0.473,0.175,0.0501,120.942,0.069,0.399,0.959,0.0799,-14.865,250040,51,4,0,0,FALSE
"1389",114430,"['Ben Folds Five']","Philosophy","1995-01-01",1995,0.00901,0.366,0.0388,97.034,0.492,0.884,0.000822,0.171,-7.172,276507,40,0,1,0,FALSE
"1390",96109,"['Misfits', 'Glenn Danzig']","Hybrid Moments","1985-01-01",1985,0.0107,0.16,0.0383,194.233,0.455,0.884,0.167,0.184,-11.259,99867,35,7,1,0,FALSE
"1391",5592,"['The National']","Mistaken For Strangers","2007-05-22",2007,0.0544,0.541,0.0313,133.002,0.747,0.925,0.867,0.298,-5.302,210960,43,5,1,0,FALSE
"1392",73479,"['Snoop Dogg', 'Tha Dogg Pound', 'The Doc']","Serial Killa (feat. The D.O.C., Tha Dogg Pound & RBX)","1993",1993,0.00269,0.697,0.175,99.468,0.754,0.943,0,0.0773,-4.954,212853,55,2,1,1,FALSE
"1393",31880,"['Alexander Robotnick']","Problèmes d'Amour - Original","1983-01-01",1983,0.0099,0.859,0.0617,120.499,0.954,0.413,0.735,0.0464,-13.888,420653,33,0,0,0,FALSE
"1394",29604,"['Louis Armstrong']","You're Blase","1958-11-01",1958,0.685,0.317,0.0415,67.224,0.345,0.144,0,0.197,-15.676,300640,11,0,0,0,FALSE
"1395",15695,"['Los Tigres Del Norte']","La Daga","1993-01-01",1993,0.258,0.832,0.086,106.925,0.894,0.766,0,0.0543,-9.917,165547,38,7,1,0,FALSE
"1396",51894,"['Basilio Garcia and Band']","La Madrugada","1954-01-01",1954,0.809,0.348,0.0567,176.14,0.953,0.299,0.00571,0.27,-16.837,211040,0,7,1,0,FALSE
"1397",4585,"['Coolio', '40 Thevz']","C U When U Get There","1997-08-26",1997,0.0102,0.76,0.161,91.179,0.455,0.585,0.000476,0.308,-7.307,311040,52,3,1,1,FALSE
"1398",38850,"['Compay Segundo']","Chan chan","1996-05-31",1996,0.195,0.493,0.0379,88.011,0.552,0.517,0.000781,0.297,-7.862,261133,53,6,1,0,FALSE
"1399",93128,"['Stanley Donen']","Goin' Co'tin' - (Demo Recording)","1954-07-15",1954,0.992,0.729,0.118,136.272,0.802,0.0666,4.77e-05,0.155,-18.258,264373,6,5,1,0,FALSE
"1400",19610,"['Joni Mitchell']","Big Yellow Taxi - Live at Universal Amphitheatre, Los Angeles, CA, 8/14-17, 1974","1974-11-01",1974,0.281,0.458,0.0471,165.426,0.681,0.526,5.62e-05,0.961,-14.763,189000,26,4,1,0,FALSE
"1401",1559,"['Dean Martin']","Red Roses for a Blue Lady","1965",1965,0.827,0.359,0.029,111.031,0.379,0.303,0,0.143,-13.443,165040,24,10,1,0,FALSE
"1402",114224,"['Joan Sebastian']","La Carta","1993-10-04",1993,0.743,0.598,0.073,142.516,0.974,0.651,0,0.0351,-6.688,114904,41,7,1,0,FALSE
"1403",81601,"['Johann Sebastian Bach', 'Glenn Gould']","Goldberg Variations, BWV 988: Variation 1 a 1 Clav.","1956",1956,0.99,0.218,0.0405,135.382,0.776,0.386,0.876,0.172,-18.765,45027,23,7,1,0,FALSE
"1404",35592,"['Henry Mancini']","Just for Tonight (Vocal)","1962",1962,0.486,0.388,0.0318,138.384,0.805,0.39,9.63e-06,0.0444,-12.29,124907,13,3,1,0,FALSE
"1405",57125,"['Los Panchos']","Me Castiga Dios","1948",1948,0.845,0.729,0.0319,125.92,0.525,0.555,1.56e-06,0.167,-6.775,144667,19,4,0,0,FALSE
"1406",11274,"['A.R. Rahman', 'Chinmayi', 'Murtuza Khan', 'Qadir Khan']","Tere Bina","2006-09-11",2006,0.278,0.744,0.0376,144.043,0.866,0.7,0.000155,0.068,-7.663,309640,58,2,1,0,FALSE
"1407",14966,"['R.E.M.']","Life And How To Live It","1985-06-10",1985,0.25,0.362,0.0676,169.363,0.467,0.805,3.55e-05,0.0639,-13.044,248200,29,7,1,0,FALSE
"1408",101524,"['Galy Galiano']","Frio de Ausencia","1981-01-31",1981,0.0473,0.581,0.0269,113.652,0.761,0.741,2.57e-06,0.249,-6.833,227909,37,9,1,0,FALSE
"1409",112417,"['ZZ Top']","Jailhouse Rock - 2005 Remaster","1975-04-18",1975,0.409,0.276,0.0893,80.475,0.715,0.892,0,0.714,-7.035,115973,33,11,1,0,FALSE
"1410",94922,"['The Crusaders']","A Message From The Inner City","1973",1973,0.536,0.432,0.0357,172.472,0.573,0.412,0.248,0.0804,-15.158,531533,35,2,0,0,FALSE
"1411",19928,"['James Taylor']","Traffic Jam","1977",1977,0.0246,0.783,0.156,112.306,0.671,0.431,0,0.102,-15.931,118067,26,1,1,0,FALSE
"1412",18260,"['Dizzy Gillespie']","Moonglow","1959",1959,0.489,0.697,0.0709,108.584,0.302,0.0958,0.00948,0.117,-16.897,384733,13,10,1,0,FALSE
"1413",32991,"['The Offspring']","Killboy Powerhead","1994-04-08",1994,0.00295,0.298,0.0387,106.565,0.773,0.931,0,0.353,-3.239,122707,39,4,0,0,FALSE
"1414",12336,"['Thelonious Monk', 'John Coltrane']","Monk's Mood","1957",1957,0.987,0.459,0.0466,95.957,0.12,0.0193,0.766,0.136,-19.287,469707,9,0,1,0,FALSE
"1415",103924,"['Clint Mansell']","Together We Will Live Forever","2006-11-10",2006,0.994,0.483,0.052,76.384,0.2,0.0176,0.928,0.0912,-25.501,301733,55,7,0,0,FALSE
"1416",6953,"['The Jazz Crusaders']","Freedom Sound","1961-01-01",1961,0.665,0.541,0.0344,135.779,0.685,0.396,0.39,0.22,-12.808,503000,11,5,0,0,FALSE
"1417",17072,"['Whitley']","More Than Life","2007-01-01",2007,0.8,0.458,0.0309,85.157,0.398,0.439,0.00188,0.118,-10.821,175533,46,10,1,0,FALSE
"1418",5573,"['Cynthia Harrell']","Snake Eater","2007-07-18",2007,0.272,0.267,0.0548,179.562,0.272,0.516,0,0.192,-8.936,177080,48,6,0,0,FALSE
"1419",90585,"['Ice-T']","I'm Your Pusher / Pusherman","1988",1988,0.0167,0.943,0.163,108.103,0.635,0.494,1.28e-06,0.266,-12.717,334827,40,6,0,1,FALSE
"1420",105617,"['Frank Sinatra']","The Continental","1964",1964,0.735,0.566,0.0356,126.538,0.533,0.305,0,0.084,-12.79,194333,25,7,1,0,FALSE
"1421",32653,"['Red Hot Chili Peppers']","My Lovely Man","1991-09-24",1991,9.09e-05,0.602,0.0483,113.917,0.738,0.75,0.00148,0.28,-10.877,279067,28,11,0,0,FALSE
"1422",54186,"['XTC']","Millions - 2001 Digital Remaster","1979-08-17",1979,0.0415,0.606,0.0397,145.009,0.161,0.559,0.00411,0.0789,-9.307,339093,25,11,0,0,FALSE
"1423",111536,"['Frank Sinatra']","Makin' Whoopee - Live At The Sands Hotel And Casino/1966","1966-07",1966,0.55,0.444,0.0772,78.25,0.408,0.431,0.000432,0.84,-10.47,264267,24,8,1,0,FALSE
"1424",16584,"['Nightwish']","End Of All Hope","2002",2002,6.14e-05,0.477,0.0423,79.948,0.563,0.946,0.0271,0.333,-6.734,233800,57,5,1,0,FALSE
"1425",33187,"['Blind Melon']","All That I Need","1996-01-01",1996,0.735,0.429,0.0383,99.58,0.482,0.334,8.26e-05,0.18,-10.733,168907,36,4,0,0,FALSE
"1426",23132,"['Sandhya Mukherjee']","Main Ghulam Tu Dewan","1949-12-01",1949,0.97,0.336,0.0369,76.208,0.362,0.247,0.000216,0.15,-10.542,202600,0,3,1,0,FALSE
"1427",83857,"['Gary Numan']","Trois Gymnopedies (First Movement)","1979",1979,0.916,0.348,0.0354,94.188,0.141,0.166,0.976,0.136,-15.964,164000,45,2,1,0,FALSE
"1428",5416,"['Mistah F.A.B.', 'G-Stack', 'Bavgate']","N.E.W Oakland","2005-05-17",2005,0.0983,0.827,0.328,99.956,0.596,0.813,0,0.0413,-6.1,227240,43,11,0,1,FALSE
"1429",52475,"['Woody Guthrie']","Root Hog and Die","1960",1960,0.974,0.696,0.121,72.086,0.819,0.235,0.00276,0.108,-12.732,219627,5,11,1,0,FALSE
"1430",77005,"['Roberta Flack']","Tryin' Times","1969",1969,0.71,0.653,0.0339,108.99,0.374,0.123,0.00266,0.0635,-14.281,308240,43,7,1,0,FALSE
"1431",55084,"['Bruce Hornsby', 'The Range']","Till The Dreaming's Done","1988",1988,0.535,0.488,0.0313,125.74,0.333,0.536,1.38e-06,0.11,-12.351,313307,26,10,1,0,FALSE
"1432",50462,"['Yura Yura Teikoku']","YURA YURA UGOKU","1998-04-15",1998,0.00713,0.481,0.0263,89.021,0.455,0.53,0.0021,0.41,-7.682,539840,36,2,0,0,FALSE
"1433",15777,"['George Strait']","The Love Bug","1993-01-01",1993,0.509,0.523,0.0401,173.014,0.926,0.751,6.21e-06,0.0504,-12.686,171573,32,9,1,0,FALSE
"1434",94288,"['Caetano Veloso']","Alegria, Alegria - Remastered 2006","1967-01-01",1967,0.667,0.198,0.0333,202.401,0.736,0.432,2.36e-05,0.683,-10.072,168213,51,6,1,0,FALSE
"1435",75057,"['Pannalal Bhattacharya']","Ami Keno Je Biday Niyechhi","1948-12-01",1948,0.934,0.549,0.0777,78.985,0.538,0.21,6.93e-06,0.445,-13.099,167320,0,4,1,0,FALSE
"1436",76775,"['Pink Floyd']","Matilda Mother","1967-08-05",1967,0.541,0.251,0.0349,119.967,0.282,0.41,0.000425,0.162,-10.62,188493,41,4,1,0,FALSE
"1437",8790,"['Pat Metheny', 'Lyle Mays']","Ozark","1981-04-27",1981,0.895,0.416,0.0359,129.683,0.598,0.346,0.956,0.077,-17.668,240747,32,0,1,0,FALSE
"1438",79219,"['Rage Against The Machine']","Settle For Nothing","1992",1992,0.0299,0.501,0.038,97.972,0.304,0.654,1.32e-05,0.172,-5.204,286667,51,4,0,0,FALSE
"1439",55762,"['Guru', 'Donald Byrd', 'Ini Kamoze']","Insert A (Mental Relaxation)/Medicine","1995-07-18",1995,0.0626,0.615,0.241,82.657,0.676,0.48,2.98e-05,0.317,-13.329,259228,38,6,1,0,FALSE
"1440",14466,"['The Clash']","Let's Go Crazy - Remastered","1980",1980,0.264,0.518,0.205,144.174,0.965,0.749,1.04e-05,0.0876,-8.984,264267,31,9,1,0,FALSE
"1441",111393,"['Frank Sinatra']","Secret Love","1964",1964,0.71,0.202,0.0332,94.46,0.252,0.154,4.16e-05,0.143,-16.443,233040,25,3,1,0,FALSE
"1442",24023,"['Arthur Lyman']","Sakura","1960",1960,0.137,0.399,0.045,69.362,0.35,0.195,0.000299,0.159,-23.399,143627,11,9,0,0,FALSE
"1443",99159,"['Ella Fitzgerald']","I Got It Bad (And That Ain't Good)","1957-01-01",1957,0.944,0.294,0.0354,87.148,0.114,0.108,1.79e-05,0.103,-14.865,374880,20,10,1,0,FALSE
"1444",29544,"['Gene Vincent']","You Belong To Me","1958-03-18",1958,0.386,0.408,0.0353,129.359,0.257,0.287,0.00374,0.068,-12.859,148027,14,1,1,0,FALSE
"1445",57409,"['Flatt & Scruggs']","Brother, I'm Getting Ready to Go","1951",1951,0.624,0.454,0.0334,134.232,0.544,0.461,6.64e-06,0.338,-9.789,160493,15,7,1,0,FALSE
"1446",27182,"['The Mighty Mighty Bosstones']","Illegal Left","1993-01-01",1993,0.0053,0.427,0.0451,110.665,0.753,0.959,0.000107,0.0689,-7.026,191773,31,9,1,0,FALSE
"1447",97428,"['DMX']","One More Road To Cross","1999-12-21",1999,0.0582,0.73,0.0936,94.284,0.47,0.921,0,0.0939,-4.928,260427,47,4,0,1,FALSE
"1448",106652,"['Dan Fogelberg']","Better Change","1974",1974,0.392,0.514,0.0293,138.443,0.675,0.413,0,0.108,-14.569,184599,27,7,1,0,FALSE
"1449",85391,"['Das EFX']","Real Hip-Hop","1995-09-26",1995,0.0217,0.858,0.254,93.082,0.951,0.76,0,0.322,-7.895,247613,57,4,0,0,FALSE
"1450",62349,"['Enrique Iglesias']","Hero","2001-01-01",2001,0.143,0.581,0.0392,151.959,0.146,0.651,1.05e-05,0.107,-5.617,264600,62,7,1,0,FALSE
"1451",88447,"['Traffic']","Hole In My Shoe","1967",1967,0.406,0.493,0.0368,101.666,0.334,0.721,2.93e-05,0.0713,-8.795,181267,38,11,1,0,FALSE
"1452",47760,"['Funkadelic']","I'll Bet You - 1969 Version","1970-02-24",1970,0.222,0.38,0.129,182.823,0.616,0.891,0,0.0716,-6.676,253453,22,7,0,0,FALSE
"1453",101567,"['Vicente Fernández']","Si Te Vas No Hay Lio","1982",1982,0.254,0.612,0.0336,150.407,0.956,0.573,0,0.281,-6.289,130000,30,9,1,0,FALSE
"1454",63292,"['Hoagy Carmichael']","Judy","1950-01-01",1950,0.98,0.664,0.0968,107.156,0.624,0.156,0.000254,0.174,-16.905,150480,9,10,1,0,FALSE
"1455",66614,"['Prince']","Take Me with U","1984-06-25",1984,0.0859,0.707,0.0288,121.92,0.697,0.814,0.00281,0.234,-10.677,234133,51,2,1,0,FALSE
"1456",100032,"['Asha Bhosle', 'Mohammed Rafi']","O Mere Sona Re Sona","1966-12-31",1966,0.915,0.676,0.0811,108.819,0.907,0.551,0,0.294,-6.586,300089,28,3,1,0,FALSE
"1457",34587,"['Stavros Tzouanakos']","Pseutike kosme","1950-01-01",1950,0.992,0.366,0.0473,146.793,0.722,0.341,0.876,0.163,-17.328,202653,0,5,1,0,FALSE
"1458",102747,"['Jorge Luis Cabrera con Banda Tierra Blanca']","Música Romántica","1994-10-14",1994,0.679,0.558,0.0307,81.896,0.581,0.387,3.11e-06,0.0809,-9.4,232573,44,8,1,0,FALSE
"1459",58089,"['Elvis Presley']","Treat Me Nice","1958-03-21",1958,0.854,0.667,0.141,79.53,0.823,0.538,0.00301,0.145,-12.423,131480,47,0,1,0,FALSE
"1460",54537,"['Aliakbar Shekarchi']","Khonin Shahr 4","1982",1982,0.933,0.554,0.0452,129.336,0.609,0.351,0.163,0.128,-12.6,185667,19,11,1,0,FALSE
"1461",64995,"['The Beatles']","Sexy Sadie - Remastered 2009","1968-11-22",1968,0.33,0.577,0.0285,75.478,0.671,0.624,0.00622,0.117,-9.626,195267,53,0,1,0,FALSE
"1462",68807,"['Grupo Kual?']","Rumba Cha-Cha-Cha","2006-06-12",2006,0.00195,0.826,0.0409,97.017,0.881,0.569,0.000189,0.0636,-10.619,283240,63,10,1,0,FALSE
"1463",42727,"['Justo Betancourt']","No Estás En Nada","1977-12-31",1977,0.745,0.599,0.0596,105.247,0.928,0.723,6.98e-05,0.0963,-5.309,365489,25,7,0,0,FALSE
"1464",87107,"['Hans J. Salter']","Untamed Frontier (1952)","1952-01-01",1952,0.757,0.331,0.0378,128.276,0.371,0.366,0.344,0.837,-12.137,770320,0,7,1,0,FALSE
"1465",55194,"['Miki Howard']","Until You Come Back to Me (That's What I Am Gonna Do)","1989-10-10",1989,0.00839,0.601,0.0381,95.837,0.815,0.893,4.09e-05,0.244,-7.784,247733,24,7,1,0,FALSE
"1466",71517,"['Lynyrd Skynyrd']","Poison Whiskey","1973",1973,0.089,0.409,0.0417,168.066,0.903,0.85,0.000415,0.288,-7.126,193333,45,0,1,0,FALSE
"1467",63764,"['Cannonball Adderley']","Bohemia After Dark","1955-01-01",1955,0.819,0.553,0.0494,91.612,0.578,0.353,0.767,0.0548,-11.192,365733,22,5,1,0,FALSE
"1468",60826,"['Lionel Richie']","Say You, Say Me","1986",1986,0.355,0.636,0.0287,128.068,0.257,0.405,0,0.0804,-11.113,241067,71,8,1,0,FALSE
"1469",30395,"['The Velvet Underground', 'Nico']","Run Run Run","1967-03-12",1967,0.685,0.486,0.107,143.165,0.481,0.708,0.0563,0.0667,-11.087,262360,21,7,1,0,FALSE
"1470",12060,"['Jean Servais']","L'or: Chapitre XIV 54","1954",1954,0.784,0.781,0.902,73.609,0.855,0.164,0,0.123,-16.806,42880,0,10,0,0,FALSE
"1471",95136,"['David Allan Coe']","Son of the South","1975",1975,0.128,0.482,0.0389,158.644,0.584,0.655,0,0.0999,-11.407,233000,32,9,1,0,FALSE
"1472",87388,"['Shinichi Yuize']","Chi Dori: 18th Century Kengyo Yoshizawa","1955-01-01",1955,0.905,0.424,0.0755,79.448,0.0959,0.0356,0.0103,0.0686,-20.607,654733,14,2,0,0,FALSE
"1473",49871,"['Christian Bale']","Santa Fe (Reprise)","1992-01-01",1992,0.923,0.272,0.0343,139.852,0.251,0.0309,0.00179,0.215,-24.732,109973,29,10,1,0,FALSE
"1474",95272,"['The Alan Parsons Project']","Some Other Time","1977-06-01",1977,0.196,0.43,0.036,126.43,0.351,0.608,3.25e-05,0.112,-8.259,245667,43,9,0,0,FALSE
"1475",36422,"['Pink Floyd']","The Nile Song","1971-05-14",1971,0.00278,0.146,0.0487,180.04,0.254,0.803,0.0174,0.0458,-11.058,205573,25,11,0,0,FALSE
"1476",62363,"['Daft Punk']","Something About Us","2001-03-07",2001,0.44,0.875,0.0986,99.958,0.384,0.475,0.72,0.046,-12.673,232667,68,9,0,0,FALSE
"1477",100067,"['Bob Dylan']","It's All over Now, Baby Blue - Alternate Take","1966-06-23",1966,0.554,0.616,0.0311,128.941,0.289,0.315,0,0.159,-10.759,213907,27,2,1,0,FALSE
"1478",60109,"['Neil Young', 'Crazy Horse']","My My, Hey Hey (Out of the Blue) - 2016 Remaster","1979-06-27",1979,0.856,0.502,0.0294,127.182,0.435,0.4,0.000375,0.333,-13.697,227706,68,7,0,0,FALSE
"1479",76484,"['Little Richard']","Goodnight Irene","1964-08",1964,0.472,0.337,0.0756,173.437,0.693,0.797,1.46e-05,0.137,-3.838,159200,35,8,1,0,FALSE
"1480",9556,"['Shizuka Kudo']","Mugo N…Iroppoi","1988",1988,0.129,0.65,0.0305,140.216,0.845,0.836,5.07e-05,0.335,-8.981,235133,35,3,0,0,FALSE
"1481",63029,"['Jamie Foxx', 'T-Pain']","Blame It","2008-12-11",2008,0.0782,0.673,0.103,176.052,0.362,0.614,0,0.139,-5.426,289747,66,7,1,1,FALSE
"1482",36812,"['Linda Ronstadt']","I Will Always Love You","1975",1975,0.394,0.493,0.0286,125.242,0.236,0.207,0.00646,0.117,-15.927,180267,24,9,1,0,FALSE
"1483",113345,"['The Replacements']","I Will Dare","1984-10-02",1984,0.00104,0.427,0.106,167.412,0.551,0.932,0.0257,0.195,-4.174,198667,28,7,1,0,FALSE
"1484",36689,"['Steppenwolf']","Straight Shootin' Woman","1974-01-01",1974,0.0346,0.407,0.029,148.322,0.581,0.822,0.161,0.0901,-9.594,248400,24,4,1,0,FALSE
"1485",69697,"['Odetta', 'Larry']","Water Boy","1954-04-07",1954,0.934,0.413,0.0376,81.038,0.31,0.186,7.26e-06,0.315,-4.249,218840,15,4,1,0,FALSE
"1486",63987,"['Chuck Berry']","No Money Down","1957-05-01",1957,0.901,0.795,0.183,97.444,0.849,0.61,3.55e-05,0.328,-6.063,177200,38,0,1,0,FALSE
"1487",79696,"['Tom Petty and the Heartbreakers']","Walls - Circus","1996-08-06",1996,0.0742,0.538,0.0264,100.837,0.384,0.763,3.54e-06,0.116,-5.238,265307,48,5,1,0,FALSE
"1488",66953,"[""Terence Trent D'Arby""]","Sign Your Name","1987-07-06",1987,0.202,0.899,0.0511,109.148,0.852,0.421,4.94e-06,0.0864,-11.238,276533,60,4,1,0,FALSE
"1489",7125,"['Peter, Paul and Mary']","Man Come into Egypt","1963",1963,0.802,0.658,0.0357,121.37,0.546,0.259,0,0.066,-16.389,138600,18,1,0,0,FALSE
"1490",70790,"['The Creation']","If I Stay Too Long","1966",1966,0.495,0.508,0.0255,87.842,0.286,0.596,0,0.0929,-6.767,207973,38,9,1,0,FALSE
"1491",12970,"['Frankie Valli & The Four Seasons']","16 Candles","1964-03-01",1964,0.755,0.468,0.0302,99.707,0.332,0.432,0,0.246,-10.125,168960,17,10,1,0,FALSE
"1492",17570,"['Lata Mangeshkar']","Malhar","1951-12-31",1951,0.976,0.39,0.0317,176.808,0.704,0.373,0.00673,0.117,-7.271,133067,0,5,0,0,FALSE
"1493",107820,"['Sally Yeh']","情人知己","1986-11-26",1986,0.742,0.539,0.0413,121.728,0.183,0.274,0,0.111,-12.597,271376,39,8,1,0,FALSE
"1494",28967,"['Giacomo Puccini', 'Renata Tebaldi', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']","Madama Butterfly / Act 2: Un bel dì vedremo","1951-01-01",1951,0.983,0.277,0.0424,78.692,0.0388,0.0803,1.62e-06,0.0944,-16.524,288960,0,1,1,0,FALSE
"1495",60182,"['Daryl Hall & John Oates']","You Make My Dreams (Come True)","1980",1980,0.234,0.75,0.0552,167.06,0.902,0.501,0.112,0.0467,-12.151,190627,78,5,1,0,FALSE
"1496",48477,"['Cheap Trick']","How Are You?","1978-04",1978,0.37,0.684,0.0291,95.309,0.29,0.708,0.00767,0.147,-7.842,254227,23,7,1,0,FALSE
"1497",39008,"['La Arrolladora Banda El Limón De Rene Camacho']","El Chuma","1997-04-12",1997,0.623,0.646,0.0358,110.36,0.974,0.481,1.83e-06,0.0383,-8.992,151000,37,0,1,0,FALSE
"1498",81787,"['Ella Fitzgerald', 'Paul Weston And His Orchestra']","All By Myself","1958-01-01",1958,0.871,0.568,0.0405,125.192,0.488,0.176,0,0.0878,-12.487,149080,29,8,1,0,FALSE
"1499",37509,"['The Psychedelic Furs']","Run and Run","1982",1982,0.000337,0.318,0.0569,148.153,0.718,0.915,0.0195,0.109,-4.987,228627,27,2,1,0,FALSE
"1500",72323,"['Joki Freund Sextet']","Aisha","1981",1981,0.428,0.163,0.0373,169.381,0.18,0.14,0.955,0.0999,-19.712,228533,51,4,0,0,FALSE
"1501",75204,"['Mitch Miller & His Orchestra & Chorus']","Lisbon Antigua (In Old Lisbon)","1950",1950,0.914,0.211,0.0333,184.123,0.423,0.424,0.824,0.143,-10.574,135600,5,5,1,0,FALSE
"1502",15336,"['Gloria Estefan']","Si Voy a Perderte","1989-07-11",1989,0.578,0.568,0.0257,82.251,0.436,0.348,0,0.102,-12.209,247160,29,5,1,0,FALSE
"1503",73901,"['Paul Desmond']","A Taste of Honey - Live","1997-08-26",1997,0.918,0.492,0.0421,124.919,0.214,0.151,0.00352,0.11,-18.015,271000,54,5,0,0,FALSE
