"","id_spotify","score","title_rs","title_sp","artist_rs","artist_sp"
"268",1614,0.396551724137931,"Somebody to Love","And I Like It","Jefferson Airplane","['Jefferson Airplane']"
"269",1623,0.387096774193548,"Summer in the City","It's Not Time Now","The Lovin' Spoonful","[""The Lovin' Spoonful""]"
"270",1623,0.338235294117647,"Do You Believe in Magic","It's Not Time Now","The Lovin' Spoonful","[""The Lovin' Spoonful""]"
"271",1627,0.337349397590361,"Blowin' in the Wind","Blowin' in the Wind - Live at Town Hall, New York, NY - April 1963","Bob Dylan","['Bob Dylan']"
"272",1629,0.358490566037736,"Just My Imagination","Say You","The Temptations","['The Temptations']"
"273",1629,0.5,"My Girl","Say You","The Temptations","['The Temptations']"
"274",1629,0.5,"My Girl","Say You","The Temptations","['The Temptations']"
"275",1629,0.333333333333333,"Papa Was a Rollin Stone","Say You","The Temptations","['The Temptations']"
"276",1638,0.377049180327869,"Sympathy for the Devil","Going Home","The Rolling Stones","['The Rolling Stones']"
"277",1638,0.461538461538462,"Paint it Black","Going Home","The Rolling Stones","['The Rolling Stones']"
"278",1638,0.353846153846154,"(I Can't Get No) Satisfaction'","Going Home","The Rolling Stones","['The Rolling Stones']"
"279",1638,0.450980392156863,"Ruby Tuesday","Going Home","The Rolling Stones","['The Rolling Stones']"
"280",1638,0.442307692307692,"Gimme Shelter","Going Home","The Rolling Stones","['The Rolling Stones']"
"281",1638,0.396551724137931,"Street Fighting Man","Going Home","The Rolling Stones","['The Rolling Stones']"
"282",1638,0.431372549019608,"Brown Sugar","Going Home","The Rolling Stones","['The Rolling Stones']"
"283",1638,0.458333333333333,"Miss You","Going Home","The Rolling Stones","['The Rolling Stones']"
"284",1638,0.44,"Wild Horses","Going Home","The Rolling Stones","['The Rolling Stones']"
"285",1638,0.4,"Beast of Burden","Going Home","The Rolling Stones","['The Rolling Stones']"
"286",1648,0.314814814814815,"Heartbreak Hotel","All That I Am","Elvis Presley","['Elvis Presley']"
"287",1648,0.333333333333333,"Mystery Train","All That I Am","Elvis Presley","['Elvis Presley']"
"288",1648,0.314814814814815,"Blue Suede Shoes","All That I Am","Elvis Presley","['Elvis Presley']"
"289",1648,0.339622641509434,"Suspicious Minds","All That I Am","Elvis Presley","['Elvis Presley']"
"290",1648,0.326923076923077,"Love Me Tender","All That I Am","Elvis Presley","['Elvis Presley']"
"291",1648,0.361702127659574,"Hound Dog","All That I Am","Elvis Presley","['Elvis Presley']"
"292",1648,0.326923076923077,"Jailhouse Rock","All That I Am","Elvis Presley","['Elvis Presley']"
"293",1648,0.333333333333333,"Mystery Train","All That I Am","Elvis Presley","['Elvis Presley']"
"294",1648,0.333333333333333,"Dont Be Cruel","All That I Am","Elvis Presley","['Elvis Presley']"
"295",1648,0.34,"All Shook Up","All That I Am","Elvis Presley","['Elvis Presley']"
"296",1648,0.339622641509434,"Suspicious Minds","All That I Am","Elvis Presley","['Elvis Presley']"
"297",1648,0.326923076923077,"Jailhouse Rock","All That I Am","Elvis Presley","['Elvis Presley']"
"298",1652,0.385964912280702,"Beast of Burden","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"299",1652,0.343283582089552,"(I Can't Get No) Satisfaction'","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"300",1652,0.423076923076923,"Wild Horses","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"301",1652,0.444444444444444,"Paint it Black","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"302",1652,0.44,"Miss You","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"303",1652,0.461538461538462,"Ruby Tuesday","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"304",1652,0.425925925925926,"Gimme Shelter","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"305",1652,0.415094339622642,"Brown Sugar","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"306",1652,0.365079365079365,"Sympathy for the Devil","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"307",1652,0.383333333333333,"Street Fighting Man","It's Not Easy","The Rolling Stones","['The Rolling Stones']"
"308",1655,0.313725490196078,"Rain","A Day In The Life - Take 1","The Beatles","['The Beatles']"
"309",1655,0.6,"A Day in the Life","A Day In The Life - Take 1","The Beatles","['The Beatles']"
"310",1655,0.303571428571429,"In My Life","A Day In The Life - Take 1","The Beatles","['The Beatles']"
"311",1656,0.306122448979592,"Heroes","When I Live My Dream","David Bowie","['David Bowie']"
"312",1664,0.375,"Heroes","Rubber Band","David Bowie","['David Bowie']"
"313",1664,0.3125,"Ziggy Stardust","Rubber Band","David Bowie","['David Bowie']"
"314",1664,0.306122448979592,"Young Americans","Rubber Band","David Bowie","['David Bowie']"
"315",1666,0.44,"Miss You","My Obsession","The Rolling Stones","['The Rolling Stones']"
"316",1666,0.461538461538462,"Ruby Tuesday","My Obsession","The Rolling Stones","['The Rolling Stones']"
"317",1666,0.365079365079365,"Sympathy for the Devil","My Obsession","The Rolling Stones","['The Rolling Stones']"
"318",1666,0.418181818181818,"Paint it Black","My Obsession","The Rolling Stones","['The Rolling Stones']"
"319",1666,0.40625,"(I Can't Get No) Satisfaction'","My Obsession","The Rolling Stones","['The Rolling Stones']"
"320",1666,0.423076923076923,"Wild Horses","My Obsession","The Rolling Stones","['The Rolling Stones']"
"321",1666,0.406779661016949,"Street Fighting Man","My Obsession","The Rolling Stones","['The Rolling Stones']"
"322",1666,0.425925925925926,"Gimme Shelter","My Obsession","The Rolling Stones","['The Rolling Stones']"
"323",1666,0.415094339622642,"Brown Sugar","My Obsession","The Rolling Stones","['The Rolling Stones']"
"324",1666,0.410714285714286,"Beast of Burden","My Obsession","The Rolling Stones","['The Rolling Stones']"
"325",1668,0.307692307692308,"Ruby Tuesday","On With The Show - Remastered 2017 / Stereo","The Rolling Stones","['The Rolling Stones']"
"326",1670,0.46031746031746,"The Times They Are A-Changin","The Times They Are A-Changin'","Bob Dylan","['Nina Simone']"
"327",1670,0.46031746031746,"The Times They Are A-Changin","The Times They Are A-Changin'","Bob Dylan","['Nina Simone']"
"328",1672,0.416666666666667,"For What Its Worth","Good Time Boy","Buffalo Springfield","['Buffalo Springfield']"
"329",1672,0.416666666666667,"For What Its Worth","Good Time Boy","Buffalo Springfield","['Buffalo Springfield']"
"330",1677,0.315789473684211,"The Letter","Neon Rainbow - Remastered","The Box Tops","['The Box Tops']"
"331",1681,0.328571428571429,"Sympathy for the Devil","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"332",1681,0.370967741935484,"Paint it Black","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"333",1681,0.310810810810811,"(I Can't Get No) Satisfaction'","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"334",1681,0.343283582089552,"Street Fighting Man","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"335",1681,0.34375,"Beast of Burden","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"336",1681,0.366666666666667,"Brown Sugar","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"337",1681,0.406779661016949,"Ruby Tuesday","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"338",1681,0.372881355932203,"Wild Horses","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"339",1681,0.385964912280702,"Miss You","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"340",1681,0.377049180327869,"Gimme Shelter","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"341",1686,0.386363636363636,"Superstition","My Girl","Stevie Wonder","['Stevie Wonder']"
"342",1686,0.377777777777778,"Higher Ground","My Girl","Stevie Wonder","['Stevie Wonder']"
"343",1686,0.386363636363636,"Superstition","My Girl","Stevie Wonder","['Stevie Wonder']"
"344",1689,0.353846153846154,"Sympathy for the Devil","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"345",1689,0.4,"Brown Sugar","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"346",1689,0.333333333333333,"(I Can't Get No) Satisfaction'","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"347",1689,0.372881355932203,"Beast of Burden","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"348",1689,0.403508771929825,"Paint it Black","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"349",1689,0.423076923076923,"Miss You","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"350",1689,0.370967741935484,"Street Fighting Man","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"351",1689,0.444444444444444,"Ruby Tuesday","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"352",1689,0.410714285714286,"Gimme Shelter","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"353",1689,0.407407407407407,"Wild Horses","Please Go Home","The Rolling Stones","['The Rolling Stones']"
"354",1692,0.489795918367347,"White Rabbit","Two Heads","Jefferson Airplane","['Jefferson Airplane']"
"355",1692,0.452830188679245,"Somebody to Love","Two Heads","Jefferson Airplane","['Jefferson Airplane']"
"356",1694,0.380952380952381,"Yesterday","Lovely Rita","The Beatles","['The Beatles']"
"357",1694,0.340425531914894,"Please Please Me","Lovely Rita","The Beatles","['The Beatles']"
"358",1694,0.390243902439024,"Hey Jude","Lovely Rita","The Beatles","['The Beatles']"
"359",1694,0.347826086956522,"She Loves You","Lovely Rita","The Beatles","['The Beatles']"
"360",1694,0.326530612244898,"Cant Buy Me Love","Lovely Rita","The Beatles","['The Beatles']"
"361",1694,0.380952380952381,"Something","Lovely Rita","The Beatles","['The Beatles']"
"362",1694,0.347826086956522,"She Loves You","Lovely Rita","The Beatles","['The Beatles']"
"363",1694,0.432432432432432,"Rain","Lovely Rita","The Beatles","['The Beatles']"
"364",1694,0.346938775510204,"A Day in the Life","Lovely Rita","The Beatles","['The Beatles']"
"365",1694,0.340425531914894,"Ticket to Ride","Lovely Rita","The Beatles","['The Beatles']"
"366",1694,0.348837209302326,"Let It Be","Lovely Rita","The Beatles","['The Beatles']"
"367",1694,0.404761904761905,"Penny Lane","Lovely Rita","The Beatles","['The Beatles']"
"368",1694,0.326923076923077,"All You Need is Love","Lovely Rita","The Beatles","['The Beatles']"
"369",1694,0.32,"A Hard Days Night","Lovely Rita","The Beatles","['The Beatles']"
"370",1694,0.347826086956522,"Come Together","Lovely Rita","The Beatles","['The Beatles']"
"371",1694,0.372093023255814,"In My Life","Lovely Rita","The Beatles","['The Beatles']"
"372",1700,0.425925925925926,"Paint it Black","Complicated","The Rolling Stones","['The Rolling Stones']"
"373",1700,0.448979591836735,"Miss You","Complicated","The Rolling Stones","['The Rolling Stones']"
"374",1700,0.370967741935484,"Sympathy for the Devil","Complicated","The Rolling Stones","['The Rolling Stones']"
"375",1700,0.433962264150943,"Gimme Shelter","Complicated","The Rolling Stones","['The Rolling Stones']"
"376",1700,0.431372549019608,"Wild Horses","Complicated","The Rolling Stones","['The Rolling Stones']"
"377",1700,0.392857142857143,"Beast of Burden","Complicated","The Rolling Stones","['The Rolling Stones']"
"378",1700,0.348484848484849,"(I Can't Get No) Satisfaction'","Complicated","The Rolling Stones","['The Rolling Stones']"
"379",1700,0.470588235294118,"Ruby Tuesday","Complicated","The Rolling Stones","['The Rolling Stones']"
"380",1700,0.423076923076923,"Brown Sugar","Complicated","The Rolling Stones","['The Rolling Stones']"
"381",1700,0.389830508474576,"Street Fighting Man","Complicated","The Rolling Stones","['The Rolling Stones']"
"382",1701,0.302631578947368,"Gimme Shelter","Something Happened To Me Yesterday","The Rolling Stones","['The Rolling Stones']"
"383",1701,0.380281690140845,"Ruby Tuesday","Something Happened To Me Yesterday","The Rolling Stones","['The Rolling Stones']"
"384",1701,0.305555555555556,"Miss You","Something Happened To Me Yesterday","The Rolling Stones","['The Rolling Stones']"
"385",1704,0.461538461538462,"Ruby Tuesday","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"386",1704,0.415094339622642,"Brown Sugar","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"387",1704,0.44,"Miss You","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"388",1704,0.425925925925926,"Gimme Shelter","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"389",1704,0.365079365079365,"Sympathy for the Devil","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"390",1704,0.418181818181818,"Paint it Black","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"391",1704,0.343283582089552,"(I Can't Get No) Satisfaction'","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"392",1704,0.423076923076923,"Wild Horses","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"393",1704,0.383333333333333,"Street Fighting Man","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"394",1704,0.385964912280702,"Beast of Burden","All Sold Out","The Rolling Stones","['The Rolling Stones']"
"395",1705,0.380952380952381,"Sweet Jane","Femme Fatale","The Velvet Underground","['The Velvet Underground', 'Nico']"
"396",1705,0.431034482758621,"Heroin","Femme Fatale","The Velvet Underground","['The Velvet Underground', 'Nico']"
"397",1706,0.310810810810811,"Sympathy for the Devil","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"398",1706,0.353846153846154,"Gimme Shelter","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"399",1706,0.348484848484849,"Paint it Black","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"400",1706,0.323529411764706,"Beast of Burden","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"401",1706,0.360655737704918,"Miss You","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"402",1706,0.323943661971831,"Street Fighting Man","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"403",1706,0.380952380952381,"Ruby Tuesday","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"404",1706,0.349206349206349,"Wild Horses","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"405",1706,0.34375,"Brown Sugar","Who's Been Sleeping Here?","The Rolling Stones","['The Rolling Stones']"
"406",1716,0.355555555555556,"Jolene","Something Fishy","Dolly Parton","['Dolly Parton']"
"407",1718,0.333333333333333,"Subterranean Homesick Blues","Folsom Prison Blues","Bob Dylan","['Bob Dylan']"
"408",1722,0.51063829787234,"White Rabbit","Rejoyce","Jefferson Airplane","['Jefferson Airplane']"
"409",1722,0.5,"Somebody to Love","Rejoyce","Jefferson Airplane","['Jefferson Airplane']"
"410",1733,0.432432432432432,"Spoonful","I'm The Wolf","Howlin' Wolf","[""Howlin' Wolf""]"
"411",1734,0.43859649122807,"Somebody to Love","Watch Her Ride","Jefferson Airplane","['Jefferson Airplane']"
"412",1734,0.444444444444444,"White Rabbit","Watch Her Ride","Jefferson Airplane","['Jefferson Airplane']"
"413",1737,0.927272727272727,"With a Little Help From My Friends","With A Little Help From My Friends","The Beatles","['The Beatles']"
"414",1743,0.333333333333333,"Ode to Billie Joe","Ode To Billie Joe","Bobbie Gentry","['Lou Donaldson']"
"415",1747,0.313725490196078,"Moondance","Beside You - Take 1","Van Morrison","['Van Morrison']"
"416",1763,0.4,"For What Its Worth","Special Care","Buffalo Springfield","['Buffalo Springfield']"
"417",1763,0.4,"For What Its Worth","Special Care","Buffalo Springfield","['Buffalo Springfield']"
"418",1787,0.354166666666667,"The Letter","Choo Choo Train","The Box Tops","['The Box Tops']"
"419",1789,0.310344827586207,"Suspicious Minds","Indescribably Blue","Elvis Presley","['Elvis Presley']"
"420",1789,0.303571428571429,"Mystery Train","Indescribably Blue","Elvis Presley","['Elvis Presley']"
"421",1789,0.309090909090909,"All Shook Up","Indescribably Blue","Elvis Presley","['Elvis Presley']"
"422",1789,0.303571428571429,"Dont Be Cruel","Indescribably Blue","Elvis Presley","['Elvis Presley']"
"423",1789,0.303571428571429,"Mystery Train","Indescribably Blue","Elvis Presley","['Elvis Presley']"
"424",1789,0.326923076923077,"Hound Dog","Indescribably Blue","Elvis Presley","['Elvis Presley']"
"425",1789,0.310344827586207,"Suspicious Minds","Indescribably Blue","Elvis Presley","['Elvis Presley']"
"426",1803,0.305084745762712,"Both Sides Now","The Pirate of Penance","Joni Mitchell","['Joni Mitchell']"
"427",1803,0.346153846153846,"Help Me","The Pirate of Penance","Joni Mitchell","['Joni Mitchell']"
"428",1805,0.308823529411765,"Stand!","Higher - Single Version","Sly and the Family Stone","['Sly & The Family Stone']"
"429",1811,0.338235294117647,"Mannish Boy","Mannish Boy - Electric Mud Album Version","Muddy Waters","['Muddy Waters']"
"430",1815,0.301587301587302,"Sloop John B","Diamond Head - Remastered 2001","The Beach Boys","['The Beach Boys']"
"431",1815,0.311475409836066,"In My Room","Diamond Head - Remastered 2001","The Beach Boys","['The Beach Boys']"
"432",1815,0.322033898305085,"Caroline","Diamond Head - Remastered 2001","The Beach Boys","['The Beach Boys']"
"433",1833,0.36,"Suspicious Minds","Lonely Man","Elvis Presley","['Elvis Presley']"
